"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"e63550",77,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",18.1332539847598,14,"c(""ENST00000530472.5""; ""ENST00000524974.5""; ""ENST00000585156.5""; ""ENST00000618462.4""; ""ENST00000617031.4""; ""ENST00000533259.1""; ""ENST00000613995.4""; ""ENST00000464103.5""; ""ENST00000534536.5""; ""ENST00000369356.8""; ""ENST00000369354.7""; ""ENST00000369347.8""; ""ENST00000369349.7""; ""ENST00000369351.7"")",TRUE,0.124205911087084,0.638963198692634,4.39863325551435,1.43365817598213e-05,0.0312589042075449,2.81973333600396,"DLPFC","exon"
"e63551",124,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",11.556243567535,17,"c(""ENST00000530472.5""; ""ENST00000524974.5""; ""ENST00000585156.5""; ""ENST00000618462.4""; ""ENST00000617031.4""; ""ENST00000533259.1""; ""ENST00000619981.4""; ""ENST00000464103.5""; ""ENST00000534536.5""; ""ENST00000528129.5""; ""ENST00000369356.8""; ""ENST00000526445.1""; ""ENST00000369354.7""; ""ENST00000369347.8""; ""ENST00000369349.7""; ""ENST00000369351.7""; ""ENST00000477941.2"")",TRUE,0.160123862021228,0.702201814053282,4.15597826572234,4.04441993826248e-05,0.0448635260508111,1.85549247325079,"DLPFC","exon"
"e63559",176,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",12.1863869300323,9,"c(""ENST00000524974.5""; ""ENST00000585156.5""; ""ENST00000618462.4""; ""ENST00000617031.4""; ""ENST00000534536.5""; ""ENST00000369356.8""; ""ENST00000369354.7""; ""ENST00000369349.7""; ""ENST00000369351.7"")",TRUE,0.092209151659657,1.30774844792908,3.64874574659848,0.000302166782518896,0.086154832216434,-0.0650046826527122,"DLPFC","exon"
"e63763",268,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",8.09976691907755,1,"ENST00000528129.5",TRUE,0.0947940130250517,1.32516744028077,3.70967502237075,0.000240025220055285,0.0789287208810943,0.14423973934402,"DLPFC","exon"
"e63810",245,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",8.85090433402052,1,"ENST00000526445.1",TRUE,0.0940090079881769,1.3234989584643,3.68272360829463,0.000265860117062808,0.0816317730361339,0.0505589266301953,"DLPFC","exon"
"e63907",2727,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",1.13597108403455,1,"ENST00000612094.1",TRUE,0.130633278603027,1.77765733109728,4.49872074426344,9.21746200069948e-06,0.0261390033579937,3.12746487577364,"DLPFC","exon"
"e63909",137,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",10.2646840628471,1,"ENST00000477941.2",TRUE,0.125515395984451,0.648727935078024,4.46413520730895,1.07472598778375e-05,0.0280537423624047,3.08595414938493,"DLPFC","exon"
"e63911",325,"ENSG00000178104.19","ENSG00000178104","protein_coding","PDE4DIP",9659,"InGen",7.12679339619401,1,"ENST00000477941.2",TRUE,0.10372077379075,1.40741164758146,3.74062502642333,0.000213278767909217,0.0758335586193459,0.243187937098799,"DLPFC","exon"
"e66818",2539,"ENSG00000143390.17","ENSG00000143390","protein_coding","RFX5",5993,"InGen",3.06503903526449,1,"ENST00000290524.8",TRUE,-0.0505291485833971,3.1915849223172,-3.68478090650394,0.000263799270320578,0.0815358660032842,-0.13307395133062,"DLPFC","exon"
"e67499",83,"ENSG00000159409.14","ENSG00000159409","protein_coding","CELF3",11189,"InGen",21.132669234149,5,"c(""ENST00000290585.8""; ""ENST00000290583.8""; ""ENST00000420342.1""; ""ENST00000479893.5""; ""ENST00000478829.1"")",TRUE,0.100889215548852,0.49911215145946,3.72297393595999,0.000228166823087854,0.0776047025734567,0.292203719555596,"DLPFC","exon"
"e71043",153,"ENSG00000163463.11","ENSG00000163463","protein_coding","KRTCAP2",200185,"InGen",20.3380215529282,5,"c(""ENST00000463527.5""; ""ENST00000487350.5""; ""ENST00000497317.5""; ""ENST00000295682.4""; ""ENST00000491084.5"")",TRUE,-0.0730826074740649,1.65352077411767,-3.58173383108319,0.000387841532724142,0.0945709277669762,-0.330931803919404,"DLPFC","exon"
"e71066",152,"ENSG00000163463.11","ENSG00000163463","protein_coding","KRTCAP2",200185,"InGen",20.4718243263028,3,"c(""ENST00000471891.5""; ""ENST00000490672.1""; ""ENST00000473363.2"")",TRUE,-0.0730826074740649,1.65352077411767,-3.58173383108319,0.000387841532724142,0.0945709277669762,-0.330931803919404,"DLPFC","exon"
"e71069",211,"ENSG00000163463.11","ENSG00000163463","protein_coding","KRTCAP2",200185,"InGen",14.8339302690238,1,"ENST00000482246.5",TRUE,-0.0730884681348265,1.66166348981913,-3.59047832507127,0.000375492387147986,0.0939519857238547,-0.302220635719981,"DLPFC","exon"
"e71077",91,"ENSG00000163463.11","ENSG00000163463","protein_coding","KRTCAP2",200185,"InGen",34.1545099010338,2,"c(""ENST00000461136.5""; ""ENST00000492892.1"")",TRUE,-0.0731761055213207,1.65149134586763,-3.58570765902216,0.000382183107275634,0.0940330934717514,-0.317207297350744,"DLPFC","exon"
"e79737",62,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",153.197200003443,9,"c(""ENST00000421743.6""; ""ENST00000527393.5""; ""ENST00000367909.10""; ""ENST00000531057.5""; ""ENST00000527809.5""; ""ENST00000367908.8""; ""ENST00000533019.1""; ""ENST00000367906.7""; ""ENST00000528938.1"")",TRUE,-0.0853854090987131,3.95269749671086,-3.55931616268122,0.000421263378366116,0.0972935996234812,-0.636507406219134,"DLPFC","exon"
"e79738",167,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",89.1916996570815,6,"c(""ENST00000421743.6""; ""ENST00000367909.10""; ""ENST00000527809.5""; ""ENST00000533019.1""; ""ENST00000367906.7""; ""ENST00000528938.1"")",TRUE,-0.0929814043624964,4.60296855387173,-4.06045668569519,6.00364124124313e-05,0.0514242344357651,1.1205579480808,"DLPFC","exon"
"e79739",2482,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",45.3680399372687,2,"c(""ENST00000421743.6""; ""ENST00000367909.10"")",TRUE,-0.0832972030182478,7.56605199910497,-3.58339595980169,0.000385465291447047,0.0945709277669762,-0.91875559101625,"DLPFC","exon"
"e79744",39,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",184.036779857657,1,"ENST00000527393.5",TRUE,-0.0921823510169443,3.53577823569385,-3.82963156302053,0.000151165311328462,0.0672834934484573,0.354301700104616,"DLPFC","exon"
"e79753",119,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",96.0794986996479,1,"ENST00000531057.5",TRUE,-0.0945716286614335,4.21652789670336,-4.10005950388005,5.10132909482038e-05,0.0483477523297049,1.30935148266027,"DLPFC","exon"
"e79754",90,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",50.6585113152056,1,"ENST00000531057.5",TRUE,-0.113871791307649,2.88493298099066,-4.33155763469051,1.91882252762571e-05,0.0344331400214202,2.34898274708436,"DLPFC","exon"
"e79759",435,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",61.206498564179,1,"ENST00000527809.5",TRUE,-0.0869315325241472,5.4652045223324,-3.83787755308564,0.00014637157712887,0.0661105785968994,0.202204364551893,"DLPFC","exon"
"e79763",2271,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",46.4888383943929,1,"ENST00000367908.8",TRUE,-0.0829891098304645,7.47337145277846,-3.56597553868748,0.000411063259595193,0.0967150436120426,-0.968854808306932,"DLPFC","exon"
"e79766",3136,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",38.2836861020104,1,"ENST00000491263.1",TRUE,-0.0824249395426853,7.65554307110997,-3.59227205709258,0.000373005291937438,0.0938470934506203,-0.897621416174263,"DLPFC","exon"
"e79771",23,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",180.691438808005,1,"ENST00000533019.1",TRUE,-0.091383216197462,2.72189459270564,-3.60619573075892,0.000354218775601352,0.091935304112769,-0.358456361505905,"DLPFC","exon"
"e79776",496,"ENSG00000117152.13","ENSG00000117152","protein_coding","RGS4",5999,"InGen",57.7338648870134,1,"ENST00000367906.7",TRUE,-0.087160327912551,5.5709602205397,-3.85001900170093,0.000139574163561444,0.0654451234035239,0.236359572890215,"DLPFC","exon"
"e81473",1431,"ENSG00000143153.12","ENSG00000143153","protein_coding","ATP1B1",481,"InGen",127.841482236136,1,"ENST00000367816.5",TRUE,-0.0733785554697231,7.68096611370611,-4.16235756346476,3.93806419703459e-05,0.0446650656835984,1.21742020196433,"DLPFC","exon"
"e81479",728,"ENSG00000143153.12","ENSG00000143153","protein_coding","ATP1B1",481,"InGen",153.791241795543,1,"ENST00000367815.8",TRUE,-0.0729825959191296,6.97871153294419,-4.31618995467292,2.05028384628995e-05,0.035352509504922,1.90849055923442,"DLPFC","exon"
"e83744",214,"ENSG00000152061.23","ENSG00000152061","protein_coding","RABGAP1L",9910,"InGen",2.28374812007292,4,"c(""ENST00000469553.6""; ""ENST00000478442.5""; ""ENST00000465412.5""; ""ENST00000486220.5"")",TRUE,-0.152816135576763,-1.07627796286689,-4.14537509944429,4.22727599176666e-05,0.0453295071669935,1.87467887126141,"DLPFC","exon"
"e83799",166,"ENSG00000152061.23","ENSG00000152061","protein_coding","RABGAP1L",9910,"InGen",2.48751229990446,1,"ENST00000392064.6",TRUE,-0.160369452819374,-1.3501118389138,-4.10561514269635,4.98558316527416e-05,0.0483477523297049,1.69488052013625,"DLPFC","exon"
"e83989",162,"ENSG00000116147.16","ENSG00000116147","protein_coding","TNR",7143,"InGen",17.7830972044087,2,"c(""ENST00000367674.6""; ""ENST00000263525.6"")",TRUE,0.104387181788949,1.33754952705194,3.94231185179901,9.68454997936011e-05,0.0605793041713655,0.979899598322035,"DLPFC","exon"
"e87087",187,"ENSG00000143344.15","ENSG00000143344","protein_coding","RGL1",23179,"InGen",10.6918198601563,2,"c(""ENST00000304685.8""; ""ENST00000360851.3"")",TRUE,0.09437214280492,1.09764070892025,4.48754599634158,9.68732480405024e-06,0.0268659323969556,3.14373900273849,"DLPFC","exon"
"e87412",1901,"ENSG00000116679.15","ENSG00000116679","protein_coding","IVNS1ABP",10625,"InGen",6.99396124597832,2,"c(""ENST00000480769.5""; ""ENST00000367498.7"")",TRUE,-0.0884724722716335,3.60472287321613,-4.40261646173052,1.40889421638204e-05,0.0312589042075449,2.57492957264619,"DLPFC","exon"
"e87414",228,"ENSG00000116679.15","ENSG00000116679","protein_coding","IVNS1ABP",10625,"InGen",12.9175730072082,2,"c(""ENST00000367498.7""; ""ENST00000459929.5"")",TRUE,-0.0841923245403641,1.45109788119132,-3.59415425143968,0.000370412170743905,0.0936856950957461,-0.263375303199271,"DLPFC","exon"
"e87416",170,"ENSG00000116679.15","ENSG00000116679","protein_coding","IVNS1ABP",10625,"InGen",10.703327185491,3,"c(""ENST00000367498.7""; ""ENST00000459929.5""; ""ENST00000367497.1"")",TRUE,-0.101511170241782,0.768712923589728,-3.82475776000763,0.000154068039159904,0.0679847586056811,0.62405948683225,"DLPFC","exon"
"e87443",1274,"ENSG00000116679.15","ENSG00000116679","protein_coding","IVNS1ABP",10625,"InGen",8.29208688943625,1,"ENST00000459929.5",TRUE,-0.0945281556487909,3.27229348228963,-4.57601998867834,6.51709464119211e-06,0.0221859598816655,3.33137292265584,"DLPFC","exon"
"e87449",518,"ENSG00000116679.15","ENSG00000116679","protein_coding","IVNS1ABP",10625,"InGen",12.8823733802112,1,"ENST00000475046.5",TRUE,-0.0979527625355807,2.59757458203573,-4.43011679679349,1.24876698587639e-05,0.0309524848474885,2.77377480728133,"DLPFC","exon"
"e88065",81,"ENSG00000090104.11","ENSG00000090104","protein_coding","RGS1",5996,"InGen",3.5745394939826,3,"c(""ENST00000367459.7""; ""ENST00000469578.2""; ""ENST00000498352.1"")",TRUE,-0.659286321296383,-3.77683602899989,-3.55548813422724,0.000427233677948573,0.0976562614996419,-0.737593492997589,"DLPFC","exon"
"e89319",57,"ENSG00000081237.18","ENSG00000081237","protein_coding","PTPRC",5788,"InGen",1.58594181756233,1,"ENST00000418674.1",TRUE,-0.422128600999397,-3.95819654330037,-3.54289045351501,0.00044744624203201,0.099036979281479,-0.987008293371599,"DLPFC","exon"
"e90855",1193,"ENSG00000134375.10","ENSG00000134375","protein_coding","TIMM17A",10440,"InGen",8.68205821316973,1,"ENST00000367287.4",TRUE,-0.0501819393673152,3.60649367796359,-3.75839103797944,0.00019922212401775,0.074255740234334,0.0903504708786143,"DLPFC","exon"
"e90868",883,"ENSG00000134375.10","ENSG00000134375","protein_coding","TIMM17A",10440,"InGen",11.5706197885275,1,"ENST00000482943.1",TRUE,-0.0508649724890204,3.5859161336977,-3.77743688649079,0.00018512585589329,0.0723195252393616,0.160589350150349,"DLPFC","exon"
"e91459",4,"ENSG00000077157.21","ENSG00000077157","protein_coding","PPP1R12B",4660,"InGen",114.334460231448,1,"ENST00000466273.6",TRUE,0.130600696982612,-0.944921012651692,3.70531503079593,0.000244037690064083,0.0795244036472345,0.350757298943212,"DLPFC","exon"
"e91496",168,"ENSG00000143858.11","ENSG00000143858","protein_coding","SYT2",127833,"InGen",1.88571101461265,2,"c(""ENST00000367267.5""; ""ENST00000367268.4"")",TRUE,-0.26617944789416,-0.998325182204756,-3.69610300891926,0.000252724151311736,0.0808620051406769,0.320490419849377,"DLPFC","exon"
"e91499",6368,"ENSG00000143858.11","ENSG00000143858","protein_coding","SYT2",127833,"InGen",1.0784846767673,2,"c(""ENST00000367267.5""; ""ENST00000367268.4"")",TRUE,-0.239056640683777,3.50265356689111,-3.64865470020063,0.000302270052773304,0.086154832216434,-0.283751702896388,"DLPFC","exon"
"e91654",2267,"ENSG00000183155.4","ENSG00000183155","protein_coding","RABIF",5877,"InGen",2.00669800101302,1,"ENST00000367262.3",TRUE,-0.0635883743898869,2.51408075462522,-3.61446320533978,0.000343488181156412,0.0907787276358679,-0.311754926993244,"DLPFC","exon"
"e92151",657,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",19.2077560979485,2,"c(""ENST00000357681.9""; ""ENST00000367218.7"")",TRUE,0.0709393084823163,3.71365432957989,3.80203711830979,0.000168308963523857,0.0698081606848989,0.234122232700694,"DLPFC","exon"
"e92152",198,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",22.2647897931863,3,"c(""ENST00000357681.9""; ""ENST00000367218.7""; ""ENST00000341360.6"")",TRUE,0.085676701397236,2.22877804552592,3.94772737938192,9.47698760879979e-05,0.0600385331766876,0.907052770145947,"DLPFC","exon"
"e92162",180,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",22.336060513225,3,"c(""ENST00000357681.9""; ""ENST00000367218.7""; ""ENST00000341360.6"")",TRUE,0.0826026387348612,2.04953577495542,3.67806613706355,0.000270581747585473,0.082481261493228,-0.046442624458785,"DLPFC","exon"
"e92169",177,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",21.3501525710349,5,"c(""ENST00000357681.9""; ""ENST00000367218.7""; ""ENST00000341360.6""; ""ENST00000458092.5""; ""ENST00000356729.5"")",TRUE,0.0823681956111298,1.94428493521695,3.74154809772766,0.000212525963994388,0.0758335586193459,0.187005848177028,"DLPFC","exon"
"e92191",178,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",17.6172603788846,3,"c(""ENST00000367218.7""; ""ENST00000341360.6""; ""ENST00000484746.1"")",TRUE,0.0976103184194413,1.55342588972041,3.78093247788901,0.000182643156434154,0.072216521344094,0.369739414020187,"DLPFC","exon"
"e92193",590,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",19.6036815803803,1,"ENST00000341360.6",TRUE,0.0675610064185898,3.5971322938113,3.60444727606434,0.000356528115125997,0.0922183468465071,-0.452687522524424,"DLPFC","exon"
"e92218",360,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",11.2075484345138,1,"ENST00000466407.1",TRUE,0.0842360364707868,2.02494466419614,3.92220737833989,0.000104934233091183,0.0611860909330466,0.83195818798406,"DLPFC","exon"
"e92221",410,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",8.169335916569,1,"ENST00000356729.5",TRUE,0.089582339275915,1.66054496247592,3.58772190066617,0.000379344658712958,0.0939815067356754,-0.31539858280919,"DLPFC","exon"
"e92222",104,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",23.2854806101463,1,"ENST00000484746.1",TRUE,0.089953874283688,1.28270948470468,3.5894961215406,0.000376860846107227,0.0939815067356754,-0.263675490185002,"DLPFC","exon"
"e96176",4698,"ENSG00000082497.11","ENSG00000082497","protein_coding","SERTAD4",56256,"InGen",0.807093459222371,1,"ENST00000367012.3",TRUE,-0.158177111011687,2.25853935224541,-4.53119744578306,7.97278384649149e-06,0.0241259524171074,3.22881965627526,"DLPFC","exon"
"e96180",608,"ENSG00000082497.11","ENSG00000082497","protein_coding","SERTAD4",56256,"InGen",1.07099953272768,1,"ENST00000490620.5",TRUE,-0.166384702514325,-0.310087430424036,-3.752335160531,0.000203912380640731,0.0748827170537943,0.483757786306932,"DLPFC","exon"
"e97630",428,"ENSG00000143499.13","ENSG00000143499","protein_coding","SMYD2",56950,"InGen",7.74212582983961,3,"c(""ENST00000491455.5""; ""ENST00000460580.5""; ""ENST00000366957.9"")",TRUE,-0.0877678088698621,2.21814751299556,-3.6166370879495,0.000340717764818146,0.0905085546222182,-0.269633349525986,"DLPFC","exon"
"e97640",427,"ENSG00000143499.13","ENSG00000143499","protein_coding","SMYD2",56950,"InGen",7.75943333482457,1,"ENST00000471645.5",TRUE,-0.0875848120904649,2.21802948685667,-3.60897755183843,0.000350573510557971,0.0915198725812677,-0.295897478349205,"DLPFC","exon"
"e97669",433,"ENSG00000143499.13","ENSG00000143499","protein_coding","SMYD2",56950,"InGen",7.66147120708111,1,"ENST00000416415.2",TRUE,-0.0873458517000406,2.22002756496935,-3.60302743545202,0.000358413819066161,0.0923024849756151,-0.316484670832041,"DLPFC","exon"
"e97979",3938,"ENSG00000196482.16","ENSG00000196482","protein_coding","ESRRG",2104,"InGen",1.35375841324365,3,"c(""ENST00000616180.4""; ""ENST00000391890.7""; ""ENST00000361525.7"")",TRUE,-0.089040196414559,2.75886477026664,-3.62592480509076,0.000329116141396318,0.0895689369415258,-0.296215771452135,"DLPFC","exon"
"e98006",3933,"ENSG00000196482.16","ENSG00000196482","protein_coding","ESRRG",2104,"InGen",1.35540173568935,1,"ENST00000366940.6",TRUE,-0.0890216405959949,2.75875435592372,-3.62381002160905,0.000331724682392881,0.0896240907889285,-0.303500839621062,"DLPFC","exon"
"e98014",3930,"ENSG00000196482.16","ENSG00000196482","protein_coding","ESRRG",2104,"InGen",1.35638200600523,7,"c(""ENST00000366937.5""; ""ENST00000408911.7""; ""ENST00000360012.7""; ""ENST00000361395.6""; ""ENST00000366938.6""; ""ENST00000359162.6""; ""ENST00000493603.5"")",TRUE,-0.0891091794338194,2.75869547251175,-3.62720559976268,0.000327545692983914,0.0895689369415258,-0.291777031898049,"DLPFC","exon"
"e98973",2704,"ENSG00000154305.16","ENSG00000154305","protein_coding","MIA3",375056,"InGen",3.18683378816984,1,"ENST00000344922.9",TRUE,-0.0615296429374314,3.33102681340374,-4.03311133456273,6.71314502462275e-05,0.0543330447612237,1.12988820452885,"DLPFC","exon"
"e100125",140,"ENSG00000185842.14","ENSG00000185842","protein_coding","DNAH14",127602,"InGen",3.67412513046894,9,"c(""ENST00000445597.6""; ""ENST00000430092.5""; ""ENST00000366850.7""; ""ENST00000400952.7""; ""ENST00000366849.5""; ""ENST00000498360.5""; ""ENST00000366848.5""; ""ENST00000486657.1""; ""ENST00000439375.6"")",TRUE,0.153698519532168,-1.1481081621785,3.54205472242936,0.000448818357009387,0.0990796521972848,-0.17649788832459,"DLPFC","exon"
